Game_ID,Words,Color,Category,Options,Prompt,Correct_Answer,Response,Probabilities,Correct
169,"['GLUE', 'GUM', 'TAPE', 'STICK']",purple,THINGS THAT ARE “STICKY”,"['LIME', 'SING', 'SUM', 'COUNT', 'SODA', 'TOTAL', 'GROSS', 'SCAT', 'HUM', 'MINT', 'WHISTLE', 'RUM']","['GLUE', 'GUM', 'TAPE']",STICK,MINT,0.7955291484372787,False
170,"['BEDROOM', 'DEN', 'KITCHEN', 'STUDY']",yellow,ROOMS IN A HOUSE,"['BAG', 'KEY', 'JAM', 'PACK', 'COUNTER', 'STUFF', 'ATOLL', 'BAR', 'SPROUT', 'DIP', 'CRAM', 'ISLAND']","['BEDROOM', 'DEN', 'KITCHEN']",STUDY,COUNTER,0.9749858605184201,False
170,"['ATOLL', 'BAR', 'ISLAND', 'KEY']",green,LAND SURROUNDED BY WATER,"['BAG', 'DEN', 'JAM', 'KITCHEN', 'PACK', 'BEDROOM', 'COUNTER', 'STUFF', 'SPROUT', 'STUDY', 'DIP', 'CRAM']","['ATOLL', 'BAR', 'ISLAND']",KEY,ISLAND,0.9924508818939608,False
170,"['CRAM', 'JAM', 'PACK', 'STUFF']",blue,FILL TO EXCESS,"['BAG', 'KEY', 'DEN', 'KITCHEN', 'BEDROOM', 'COUNTER', 'ATOLL', 'BAR', 'SPROUT', 'STUDY', 'DIP', 'ISLAND']","['CRAM', 'JAM', 'PACK']",STUFF,PACK - BAG,0.2210837354020878,False
170,"['BAG', 'COUNTER', 'DIP', 'SPROUT']",purple,BEAN ___,"['KEY', 'DEN', 'JAM', 'KITCHEN', 'PACK', 'BEDROOM', 'STUFF', 'ATOLL', 'BAR', 'STUDY', 'CRAM', 'ISLAND']","['BAG', 'COUNTER', 'DIP']",SPROUT,PACK,0.9803948730026784,False
171,"['ARCH', 'BALL', 'SOLE', 'TOE']",yellow,FOOT PARTS,"['DOG', 'STAY', 'SIT', 'COME', 'DOWN', 'SNAKE', 'HEEL', 'ORGAN', 'BASS', 'HORN', 'JERK', 'HARP']","['ARCH', 'BALL', 'SOLE']",TOE,BALL,0.5289273296755166,False
171,"['BASS', 'HARP', 'HORN', 'ORGAN']",green,MUSICAL INSTRUMENTS,"['DOG', 'STAY', 'SIT', 'ARCH', 'COME', 'SOLE', 'BALL', 'DOWN', 'TOE', 'SNAKE', 'HEEL', 'JERK']","['BASS', 'HARP', 'HORN']",ORGAN,SOLE,0.43847975596288064,False
171,"['COME', 'DOWN', 'SIT', 'STAY']",blue,DOG COMMANDS,"['DOG', 'ARCH', 'SOLE', 'BALL', 'TOE', 'SNAKE', 'HEEL', 'ORGAN', 'BASS', 'HORN', 'JERK', 'HARP']","['COME', 'DOWN', 'SIT']",STAY,HARP,0.33613787620781005,False
171,"['DOG', 'HEEL', 'JERK', 'SNAKE']",purple,BADDIE,"['STAY', 'SIT', 'ARCH', 'COME', 'SOLE', 'BALL', 'DOWN', 'TOE', 'ORGAN', 'BASS', 'HORN', 'HARP']","['DOG', 'HEEL', 'JERK']",SNAKE,HEEL,0.8627690023744835,False
172,"['DODGE', 'DUCK', 'ESCAPE', 'SKIRT']",yellow,AVOID,"['BIRDS', 'CREAM', 'WATSON', 'ROPE', 'GOOSE', 'HOBBES', 'COTTAGE', 'ROBIN', 'STRING', 'REBECCA', 'NOTORIOUS', 'SAY']","['DODGE', 'DUCK', 'ESCAPE']",SKIRT,ROPE,0.6838634926187221,False
172,"['BIRDS', 'NOTORIOUS', 'REBECCA', 'ROPE']",green,HITCHCOCK MOVIES,"['CREAM', 'WATSON', 'ESCAPE', 'GOOSE', 'HOBBES', 'COTTAGE', 'DODGE', 'ROBIN', 'DUCK', 'STRING', 'SKIRT', 'SAY']","['BIRDS', 'NOTORIOUS', 'REBECCA']",ROPE,ROBIN,0.971813908275721,False
172,"['GOOSE', 'HOBBES', 'ROBIN', 'WATSON']",blue,SIDEKICKS,"['BIRDS', 'CREAM', 'ROPE', 'ESCAPE', 'COTTAGE', 'DODGE', 'DUCK', 'STRING', 'REBECCA', 'SKIRT', 'NOTORIOUS', 'SAY']","['GOOSE', 'HOBBES', 'ROBIN']",WATSON,DUCK,0.9979138690249141,False
172,"['COTTAGE', 'CREAM', 'SAY', 'STRING']",purple,___ CHEESE,"['BIRDS', 'WATSON', 'ROPE', 'ESCAPE', 'GOOSE', 'HOBBES', 'DODGE', 'ROBIN', 'DUCK', 'REBECCA', 'SKIRT', 'NOTORIOUS']","['COTTAGE', 'CREAM', 'SAY']",STRING,ESCAPE,0.6902681389293415,False
173,"['MALL', 'MARKET', 'OUTLET', 'STORE']",yellow,PLACES TO SHOP,"['ALLEN', 'TAKE', 'TWEEZE', 'THREAD', 'SHARE', 'SHAVE', 'MONKEY', 'CUT', 'WAX', 'CRESCENT', 'SOCKET', 'PIECE']","['MALL', 'MARKET', 'OUTLET']",STORE,SHOPPING,0.31637936282405715,False
173,"['SHAVE', 'THREAD', 'TWEEZE', 'WAX']",green,WAYS TO REMOVE HAIR,"['ALLEN', 'MALL', 'TAKE', 'MARKET', 'SHARE', 'MONKEY', 'CUT', 'STORE', 'CRESCENT', 'SOCKET', 'OUTLET', 'PIECE']","['SHAVE', 'THREAD', 'TWEEZE']",WAX,CUT,0.98655900557227,False
173,"['CUT', 'PIECE', 'SHARE', 'TAKE']",blue,PORTION OF PROFIT,"['ALLEN', 'MALL', 'TWEEZE', 'THREAD', 'MARKET', 'SHAVE', 'MONKEY', 'STORE', 'WAX', 'CRESCENT', 'SOCKET', 'OUTLET']","['CUT', 'PIECE', 'SHARE']",TAKE,THREAD,0.8157372316456291,False
173,"['ALLEN', 'CRESCENT', 'MONKEY', 'SOCKET']",purple,KINDS OF WRENCHES,"['MALL', 'TAKE', 'TWEEZE', 'THREAD', 'MARKET', 'SHARE', 'SHAVE', 'CUT', 'STORE', 'WAX', 'OUTLET', 'PIECE']","['ALLEN', 'CRESCENT', 'MONKEY']",SOCKET,MARKET,0.24735816434822108,False
174,"['BASKET', 'BIN', 'CHEST', 'HAMPER']",yellow,CONTAINERS,"['NBA', 'PAPER', 'TRAFFIC', 'RING', 'CURB', 'CAP', 'BAND', 'CHECK', 'PEARL', 'LIMIT', 'CIRCLE', 'HOOP']","['BASKET', 'BIN', 'CHEST']",HAMPER,HOOP,0.9876088831074268,False
174,"['BAND', 'CIRCLE', 'HOOP', 'RING']",green,CIRCULAR SHAPES,"['NBA', 'BASKET', 'PAPER', 'TRAFFIC', 'HAMPER', 'CURB', 'CAP', 'CHEST', 'CHECK', 'BIN', 'PEARL', 'LIMIT']","['BAND', 'CIRCLE', 'HOOP']",RING,BASKET,0.4922405510580896,False
174,"['CAP', 'CHECK', 'CURB', 'LIMIT']",blue,RESTRICT,"['NBA', 'BASKET', 'PAPER', 'TRAFFIC', 'RING', 'HAMPER', 'CHEST', 'BAND', 'BIN', 'PEARL', 'CIRCLE', 'HOOP']","['CAP', 'CHECK', 'CURB']",LIMIT,CHECK,0.4432318329174771,False
174,"['NBA', 'PAPER', 'PEARL', 'TRAFFIC']",purple,___ JAM,"['BASKET', 'RING', 'HAMPER', 'CURB', 'CAP', 'CHEST', 'BAND', 'CHECK', 'BIN', 'LIMIT', 'CIRCLE', 'HOOP']","['NBA', 'PAPER', 'PEARL']",TRAFFIC,HOOP,0.8996122191231966,False
175,"['CABLE', 'ELECTRIC', 'GAS', 'WATER']",yellow,MONTHLY BILLS,"['PUMP', 'TIE', 'SONIC', 'HYPE', 'FIRE', 'HITCH', 'LINK', 'AMP', 'AUDITORY', 'COUPLE', 'HEARD', 'ACOUSTIC']","['CABLE', 'ELECTRIC', 'GAS']",WATER,LINK,0.7623225210869744,False
175,"['ACOUSTIC', 'AUDITORY', 'HEARD', 'SONIC']",green,AUDITORY/RELATED TO SOUND,"['PUMP', 'TIE', 'HYPE', 'FIRE', 'GAS', 'ELECTRIC', 'HITCH', 'WATER', 'LINK', 'AMP', 'COUPLE', 'CABLE']","['ACOUSTIC', 'AUDITORY', 'HEARD']",SONIC,SOUND,0.37009819550446815,False
175,"['COUPLE', 'HITCH', 'LINK', 'TIE']",blue,CONNECT,"['PUMP', 'SONIC', 'HYPE', 'FIRE', 'GAS', 'ELECTRIC', 'WATER', 'AMP', 'AUDITORY', 'HEARD', 'ACOUSTIC', 'CABLE']","['COUPLE', 'HITCH', 'LINK']",TIE,LINK,0.5375490819710652,False
175,"['AMP', 'FIRE', 'HYPE', 'PUMP']",purple,"EXCITE,  WITH “UP”","['TIE', 'SONIC', 'GAS', 'ELECTRIC', 'HITCH', 'WATER', 'LINK', 'AUDITORY', 'COUPLE', 'HEARD', 'ACOUSTIC', 'CABLE']","['AMP', 'FIRE', 'HYPE']",PUMP,ELECTRIC,0.3788098125357442,False
176,"['BAGUETTE', 'BUN', 'LOAF', 'ROLL']",yellow,UNIT OF BREAD,"['LETTUCE', 'NICK', 'LOCK', 'HAIR', 'CLINCH', 'CHIP', 'SCRATCH', 'MARK', 'STATE', 'STEAM', 'GUARANTEE', 'SECURE']","['BAGUETTE', 'BUN', 'LOAF']",ROLL,LOAF,0.47536205795177877,False
176,"['CLINCH', 'GUARANTEE', 'LOCK', 'SECURE']",green,"ASSURE,  AS A WIN","['LETTUCE', 'ROLL', 'NICK', 'HAIR', 'BUN', 'CHIP', 'SCRATCH', 'MARK', 'STATE', 'BAGUETTE', 'LOAF', 'STEAM']","['CLINCH', 'GUARANTEE', 'LOCK']",SECURE,LOCK - ROLL,0.21721263572608018,False
176,"['CHIP', 'MARK', 'NICK', 'SCRATCH']",blue,SMALL IMPERFECTION,"['LETTUCE', 'ROLL', 'LOCK', 'HAIR', 'BUN', 'CLINCH', 'STATE', 'BAGUETTE', 'LOAF', 'STEAM', 'GUARANTEE', 'SECURE']","['CHIP', 'MARK', 'NICK']",SCRATCH,LOCK,0.9877395133233856,False
176,"['LETTUCE', 'HAIR', 'STATE', 'STEAM']",purple,HEAD OF ___,"['ROLL', 'NICK', 'LOCK', 'BUN', 'CLINCH', 'CHIP', 'SCRATCH', 'MARK', 'BAGUETTE', 'LOAF', 'GUARANTEE', 'SECURE']","['LETTUCE', 'HAIR', 'STATE']",STEAM,BUN,0.6677283428552748,False
177,"['BIG', 'GIANT', 'GREAT', 'HUGE']",yellow,ENORMOUS,"['PAPER', 'GLEE', 'WHOOPING', 'CHEERS', 'HUMOR', 'TRAVEL', 'FRASIER', 'POETRY', 'EUPHORIA', 'CONSTRUCTION', 'FELICITY', 'FICTION']","['BIG', 'GIANT', 'GREAT']",HUGE,GIANT,0.2799434398997161,False
177,"['FICTION', 'HUMOR', 'POETRY', 'TRAVEL']",green,BOOKSTORE SECTIONS,"['PAPER', 'BIG', 'GLEE', 'GREAT', 'WHOOPING', 'CHEERS', 'FRASIER', 'EUPHORIA', 'CONSTRUCTION', 'FELICITY', 'GIANT', 'HUGE']","['FICTION', 'HUMOR', 'POETRY']",TRAVEL,POETRY,0.7313872261066567,False
177,"['CHEERS', 'EUPHORIA', 'FELICITY', 'GLEE']",blue,TV SHOWS WITH HAPPY-SOUNDING NAMES,"['PAPER', 'BIG', 'GREAT', 'WHOOPING', 'HUMOR', 'TRAVEL', 'FRASIER', 'POETRY', 'CONSTRUCTION', 'GIANT', 'HUGE', 'FICTION']","['CHEERS', 'EUPHORIA', 'FELICITY']",GLEE,WHOOPING,0.5770320127496514,False
177,"['CONSTRUCTION', 'FRASIER', 'PAPER', 'WHOOPING']",purple,___ CRANE,"['BIG', 'GLEE', 'GREAT', 'CHEERS', 'HUMOR', 'TRAVEL', 'POETRY', 'EUPHORIA', 'FELICITY', 'GIANT', 'HUGE', 'FICTION']","['CONSTRUCTION', 'FRASIER', 'PAPER']",WHOOPING,GIANT,0.3096163595047375,False
178,"['CLEF', 'NOTE', 'REST', 'STAFF']",yellow,FOUND ON SHEET MUSIC,"['GEM', 'LIB', 'TWINS', 'ISLAND', 'CAN', 'BULL', 'TAU', 'CAPITOL', 'SCALES', 'VIRGIN', 'CRAB', 'COLUMBIA']","['CLEF', 'NOTE', 'REST']",STAFF,SCALES,0.9668191518658809,False
178,"['BULL', 'CRAB', 'SCALES', 'TWINS']",green,ZODIAC SYMBOLS,"['GEM', 'LIB', 'ISLAND', 'NOTE', 'CAN', 'TAU', 'CLEF', 'REST', 'STAFF', 'CAPITOL', 'VIRGIN', 'COLUMBIA']","['BULL', 'CRAB', 'SCALES']",TWINS,CRAB,0.2764095331279919,False
178,"['CAPITOL', 'COLUMBIA', 'VIRGIN', 'ISLAND']",blue,RECORD LABELS,"['GEM', 'LIB', 'TWINS', 'NOTE', 'CAN', 'BULL', 'TAU', 'CLEF', 'REST', 'STAFF', 'SCALES', 'CRAB']","['CAPITOL', 'COLUMBIA', 'VIRGIN']",ISLAND,STAFF,0.15562085843757642,False
178,"['CAN', 'GEM', 'LIB', 'TAU']",purple,ZODIAC SIGN BEGINNINGS,"['TWINS', 'ISLAND', 'NOTE', 'BULL', 'CLEF', 'REST', 'STAFF', 'CAPITOL', 'SCALES', 'VIRGIN', 'CRAB', 'COLUMBIA']","['CAN', 'GEM', 'LIB']",TAU,ISLAND,0.17769269997464132,False
179,"['HI', 'LA', 'MA', 'OK']",yellow,STATE ABBREVIATIONS,"['POM', 'ALPHA', 'USA', 'BET', 'YO', 'ROMEO', 'E', 'BRAVO', 'TANGO', 'BOO', 'HALLMARK', 'TOM']","['HI', 'LA', 'MA']",OK,TOM,0.4095597997121004,False
179,"['BET', 'E', 'HALLMARK', 'USA']",green,CABLE CHANNELS,"['POM', 'HI', 'ALPHA', 'YO', 'ROMEO', 'BRAVO', 'TANGO', 'MA', 'BOO', 'LA', 'TOM', 'OK']","['BET', 'E', 'HALLMARK']",USA,TOM,0.3198433697384609,False
179,"['ALPHA', 'BRAVO', 'ROMEO', 'TANGO']",blue,NATO ALPHABET LETTERS,"['POM', 'HI', 'USA', 'BET', 'YO', 'E', 'MA', 'BOO', 'LA', 'HALLMARK', 'TOM', 'OK']","['ALPHA', 'BRAVO', 'ROMEO']",TANGO,TOM,0.588029206935708,False
179,"['BOO', 'POM', 'TOM', 'YO']",purple,___-___,"['HI', 'ALPHA', 'USA', 'BET', 'ROMEO', 'E', 'BRAVO', 'TANGO', 'MA', 'LA', 'HALLMARK', 'OK']","['BOO', 'POM', 'TOM']",YO,ROMEO,0.7403973988345809,False
180,"['EBB', 'FADE', 'FLAG', 'WANE']",yellow,DECLINE,"['VOICE', 'AIR', 'WAYNE', 'PURE', 'STATE', 'STARK', 'SHEER', 'SPEAK', 'BANNER', 'PRINCE', 'UTTER', 'TOTAL']","['EBB', 'FADE', 'FLAG']",WANE,STARK,0.32719197539594586,False
180,"['PURE', 'SHEER', 'TOTAL', 'UTTER']",green,ABSOLUTE,"['VOICE', 'WANE', 'FLAG', 'AIR', 'WAYNE', 'STATE', 'STARK', 'EBB', 'SPEAK', 'BANNER', 'PRINCE', 'FADE']","['PURE', 'SHEER', 'TOTAL']",UTTER,FADE,0.8902019483688495,False
180,"['AIR', 'SPEAK', 'STATE', 'VOICE']",blue,EXPRESS,"['WANE', 'FLAG', 'WAYNE', 'PURE', 'STARK', 'SHEER', 'EBB', 'BANNER', 'PRINCE', 'UTTER', 'FADE', 'TOTAL']","['AIR', 'SPEAK', 'STATE']",VOICE,FLAG,0.33252384770986326,False
180,"['BANNER', 'PRINCE', 'STARK', 'WAYNE']",purple,SUPERHERO LAST NAMES,"['VOICE', 'WANE', 'FLAG', 'AIR', 'PURE', 'STATE', 'SHEER', 'EBB', 'SPEAK', 'UTTER', 'FADE', 'TOTAL']","['BANNER', 'PRINCE', 'STARK']",WAYNE,FLAG,0.9801908283723801,False
181,"['FLOAT', 'SHAKE', 'SPLIT', 'SUNDAE']",yellow,ICE CREAM TREATS,"['PALM', 'CORN', 'FINGERS', 'BOLT', 'OLIVE', 'RIVET', 'WICKET', 'PEANUT', 'RICE', 'SCREW', 'NAIL', 'NOTE']","['FLOAT', 'SHAKE', 'SPLIT']",SUNDAE,BOLT,0.5691032037988657,False
181,"['BOLT', 'NAIL', 'RIVET', 'SCREW']",green,HARDWARE FASTENERS,"['SHAKE', 'PALM', 'CORN', 'SUNDAE', 'FINGERS', 'FLOAT', 'OLIVE', 'WICKET', 'PEANUT', 'RICE', 'SPLIT', 'NOTE']","['BOLT', 'NAIL', 'RIVET']",SCREW,SPLIT,0.34368525480624357,False
181,"['CORN', 'OLIVE', 'PALM', 'PEANUT']",blue,KINDS OF COOKING OIL,"['SHAKE', 'SUNDAE', 'FINGERS', 'BOLT', 'FLOAT', 'RIVET', 'WICKET', 'RICE', 'SCREW', 'SPLIT', 'NAIL', 'NOTE']","['CORN', 'OLIVE', 'PALM']",PEANUT,RICE,0.9896688327838687,False
181,"['FINGERS', 'NOTE', 'RICE', 'WICKET']",purple,STICKY ___,"['SHAKE', 'PALM', 'CORN', 'SUNDAE', 'BOLT', 'FLOAT', 'OLIVE', 'RIVET', 'PEANUT', 'SCREW', 'SPLIT', 'NAIL']","['FINGERS', 'NOTE', 'RICE']",WICKET,NAIL,0.9400430458679775,False
182,"['BOUND', 'LEAP', 'SPRING', 'VAULT']",purple,JUMP INTO THE AIR,"['CINCH', 'COIL', 'SNAP', 'DELTA', 'BED', 'TWIST', 'SPIRAL', 'WIND', 'PICNIC', 'BANK', 'BREEZE', 'MOUTH']","['BOUND', 'LEAP', 'SPRING']",VAULT,LEAP,0.4474499833607151,False
182,"['BANK', 'BED', 'DELTA', 'MOUTH']",yellow,PARTS OF A RIVER,"['CINCH', 'BOUND', 'COIL', 'SNAP', 'LEAP', 'VAULT', 'SPRING', 'TWIST', 'SPIRAL', 'WIND', 'PICNIC', 'BREEZE']","['BANK', 'BED', 'DELTA']",MOUTH,VAULT,0.8438890833816194,False
182,"['BREEZE', 'CINCH', 'PICNIC', 'SNAP']",green,SOMETHING EASY TO DO,"['BOUND', 'COIL', 'LEAP', 'DELTA', 'BED', 'VAULT', 'SPRING', 'TWIST', 'SPIRAL', 'WIND', 'BANK', 'MOUTH']","['BREEZE', 'CINCH', 'PICNIC']",SNAP,WIND,0.9601151091644036,False
182,"['COIL', 'SPIRAL', 'TWIST', 'WIND']",blue,WRAP AROUND IN A CIRCLE,"['CINCH', 'BOUND', 'SNAP', 'LEAP', 'DELTA', 'BED', 'VAULT', 'SPRING', 'PICNIC', 'BANK', 'BREEZE', 'MOUTH']","['COIL', 'SPIRAL', 'TWIST']",WIND,SPRING,0.9958112587819301,False
183,"['PERCH', 'ROOST', 'SETTLE', 'LAND']",green,COME DOWN TO REST,"['CHIFFON', 'SATIN', 'PACKAGE', 'TONGUE', 'SOLE', 'LACE', 'VELVET', 'SILK', 'SPEECH', 'BLOW', 'EYELET', 'BABY']","['PERCH', 'ROOST', 'SETTLE']",LAND,EYELET,0.34819847312773494,False
183,"['CHIFFON', 'SATIN', 'SILK', 'VELVET']",yellow,LUXURIOUS FABRICS,"['LAND', 'PERCH', 'ROOST', 'PACKAGE', 'TONGUE', 'SOLE', 'LACE', 'SPEECH', 'SETTLE', 'BLOW', 'EYELET', 'BABY']","['CHIFFON', 'SATIN', 'SILK']",VELVET,LACE,0.9961744272693265,False
183,"['EYELET', 'LACE', 'SOLE', 'TONGUE']",blue,SHOE PARTS,"['CHIFFON', 'LAND', 'PERCH', 'ROOST', 'SATIN', 'PACKAGE', 'VELVET', 'SILK', 'SPEECH', 'SETTLE', 'BLOW', 'BABY']","['EYELET', 'LACE', 'SOLE']",TONGUE,LACE,0.9662299307846055,False
183,"['BABY', 'BLOW', 'PACKAGE', 'SPEECH']",purple,THINGS THAT ARE DELIVERED,"['CHIFFON', 'LAND', 'PERCH', 'ROOST', 'SATIN', 'TONGUE', 'SOLE', 'LACE', 'VELVET', 'SILK', 'SETTLE', 'EYELET']","['BABY', 'BLOW', 'PACKAGE']",SPEECH,LACE,0.5485928109212492,False
184,"['SHADOW', 'TAIL', 'TRACK', 'TRAIL']",green,FOLLOW,"['ICE', 'IRE', 'PLUNGER', 'FOG', 'BUMPER', 'HAZE', 'FLIPPER', 'CLOUD', 'BALL', 'FIN', 'MIST', 'NETHER']","['SHADOW', 'TAIL', 'TRACK']",TRAIL,FOG,0.35701686079731154,False
184,"['CLOUD', 'FOG', 'HAZE', 'MIST']",yellow,MURKY CONDITION,"['TAIL', 'ICE', 'IRE', 'TRACK', 'PLUNGER', 'SHADOW', 'BUMPER', 'FLIPPER', 'BALL', 'FIN', 'TRAIL', 'NETHER']","['CLOUD', 'FOG', 'HAZE']",MIST,SHADOW,0.6277937909813053,False
184,"['BALL', 'BUMPER', 'FLIPPER', 'PLUNGER']",blue,PINBALL MACHINE COMPONENTS,"['TAIL', 'ICE', 'IRE', 'TRACK', 'SHADOW', 'FOG', 'HAZE', 'CLOUD', 'FIN', 'MIST', 'TRAIL', 'NETHER']","['BALL', 'BUMPER', 'FLIPPER']",PLUNGER,FLIP,0.564285073426692,False
184,"['ICE', 'IRE', 'FIN', 'NETHER']",purple,___LAND COUNTRIES,"['TAIL', 'TRACK', 'PLUNGER', 'SHADOW', 'FOG', 'BUMPER', 'HAZE', 'FLIPPER', 'CLOUD', 'BALL', 'MIST', 'TRAIL']","['ICE', 'IRE', 'FIN']",NETHER,TRAIL,0.8772021057257322,False
185,"['BUNKER', 'FAIRWAY', 'GREEN', 'ROUGH']",yellow,GOLF COURSE PARTS,"['UNCLE', 'DOUGH', 'STOP', 'TOUGH', 'BAWDY', 'BLUE', 'COARSE', 'MERCY', 'ENOUGH', 'BOUGH', 'COUGH', 'RISQUE']","['BUNKER', 'FAIRWAY', 'GREEN']",ROUGH,COARSE,0.9310066755595482,False
185,"['BAWDY', 'BLUE', 'COARSE', 'RISQUE']",blue,INDECENT,"['ROUGH', 'UNCLE', 'DOUGH', 'STOP', 'TOUGH', 'GREEN', 'BUNKER', 'MERCY', 'FAIRWAY', 'ENOUGH', 'BOUGH', 'COUGH']","['BAWDY', 'BLUE', 'COARSE']",RISQUE,ROUGH,0.6918823616534344,False
185,"['ENOUGH', 'MERCY', 'STOP', 'UNCLE']",green,“I GIVE!”,"['ROUGH', 'DOUGH', 'TOUGH', 'GREEN', 'BAWDY', 'BLUE', 'BUNKER', 'COARSE', 'FAIRWAY', 'BOUGH', 'COUGH', 'RISQUE']","['ENOUGH', 'MERCY', 'STOP']",UNCLE,TOUGH,0.6356877469797917,False
185,"['BOUGH', 'COUGH', 'DOUGH', 'TOUGH']",purple,”-OUGH” WORDS THAT DON’T RHYME,"['ROUGH', 'UNCLE', 'STOP', 'GREEN', 'BAWDY', 'BLUE', 'BUNKER', 'COARSE', 'MERCY', 'FAIRWAY', 'ENOUGH', 'RISQUE']","['BOUGH', 'COUGH', 'DOUGH']",TOUGH,ENOUGH,0.4383329873168392,False
186,"['BADGER', 'BUG', 'HOUND', 'NAG']",yellow,PESTER,"['LINING', 'FIELD', 'ARENA', 'SPOON', 'FOX', 'BOWL', 'PART', 'FORK', 'DOME', 'SPLIT', 'SCREEN', 'DIVIDE']","['BADGER', 'BUG', 'HOUND']",NAG,FOX,0.9813884237387223,False
186,"['DIVIDE', 'FORK', 'PART', 'SPLIT']",blue,SEPARATE,"['LINING', 'FIELD', 'ARENA', 'SPOON', 'NAG', 'FOX', 'BOWL', 'HOUND', 'BADGER', 'DOME', 'SCREEN', 'BUG']","['DIVIDE', 'FORK', 'PART']",SPLIT,SCREEN,0.6026692460502152,False
186,"['FOX', 'LINING', 'SCREEN', 'SPOON']",purple,SILVER ___,"['FIELD', 'ARENA', 'NAG', 'BOWL', 'PART', 'FORK', 'HOUND', 'BADGER', 'DOME', 'SPLIT', 'DIVIDE', 'BUG']","['FOX', 'LINING', 'SCREEN']",SPOON,DOME,0.22259117494325298,False
186,"['ARENA', 'BOWL', 'DOME', 'FIELD']",green,SPORTS VENUES,"['LINING', 'SPOON', 'NAG', 'FOX', 'PART', 'FORK', 'HOUND', 'BADGER', 'SPLIT', 'SCREEN', 'DIVIDE', 'BUG']","['ARENA', 'BOWL', 'DOME']",FIELD,SCREEN,0.46376843671585144,False
187,"['CRAB', 'CRANK', 'GROUCH', 'GRUMP']",yellow,CURMUDGEON,"['CROUCH', 'MOTTO', 'SQUAT', 'CROOK', 'SEAL', 'DUCK', 'QUACK', 'CHEAT', 'SHARK', 'STOOP', 'FLAG', 'ANTHEM']","['CRAB', 'CRANK', 'GROUCH']",GRUMP,CROOK,0.6618080178202553,False
187,"['CROUCH', 'DUCK', 'SQUAT', 'STOOP']",green,GET LOW,"['MOTTO', 'CROOK', 'SEAL', 'GROUCH', 'QUACK', 'CHEAT', 'SHARK', 'GRUMP', 'CRANK', 'FLAG', 'ANTHEM', 'CRAB']","['CROUCH', 'DUCK', 'SQUAT']",STOOP,CROOK,0.590973870527428,False
187,"['ANTHEM', 'FLAG', 'MOTTO', 'SEAL']",blue,NATIONAL SYMBOLS,"['CROUCH', 'SQUAT', 'CROOK', 'GROUCH', 'DUCK', 'QUACK', 'CHEAT', 'SHARK', 'GRUMP', 'CRANK', 'STOOP', 'CRAB']","['ANTHEM', 'FLAG', 'MOTTO']",SEAL,FLAG,0.5062142967088139,False
187,"['CHEAT', 'CROOK', 'QUACK', 'SHARK']",purple,SWINDLER,"['CROUCH', 'MOTTO', 'SQUAT', 'SEAL', 'GROUCH', 'DUCK', 'GRUMP', 'CRANK', 'STOOP', 'FLAG', 'ANTHEM', 'CRAB']","['CHEAT', 'CROOK', 'QUACK']",SHARK,DUCK,0.7517268697816211,False
188,"['HOE', 'PLOW', 'RAKE', 'SICKLE']",yellow,FARM TOOLS,"['PLOY', 'PLOT', 'PLOP', 'BANG', 'RUSE', 'DELIGHT', 'THUD', 'SPLASH', 'TRICK', 'AMUSE', 'PLEASE', 'TICKLE']","['HOE', 'PLOW', 'RAKE']",SICKLE,PLOT,0.9395280297276098,False
188,"['AMUSE', 'DELIGHT', 'PLEASE', 'TICKLE']",blue,MAKE HAPPY,"['HOE', 'PLOY', 'PLOT', 'PLOP', 'PLOW', 'BANG', 'RUSE', 'RAKE', 'THUD', 'SPLASH', 'SICKLE', 'TRICK']","['AMUSE', 'DELIGHT', 'PLEASE']",TICKLE,TRICK,0.7818481390994068,False
188,"['BANG', 'PLOP', 'SPLASH', 'THUD']",purple,ONOMATOPOEIA,"['HOE', 'PLOY', 'PLOT', 'PLOW', 'RUSE', 'DELIGHT', 'RAKE', 'SICKLE', 'TRICK', 'AMUSE', 'PLEASE', 'TICKLE']","['BANG', 'PLOP', 'SPLASH']",THUD,PLOT,0.7698837299187916,False
188,"['PLOT', 'PLOY', 'RUSE', 'TRICK']",green,SCHEME,"['HOE', 'PLOP', 'PLOW', 'BANG', 'DELIGHT', 'RAKE', 'THUD', 'SPLASH', 'SICKLE', 'AMUSE', 'PLEASE', 'TICKLE']","['PLOT', 'PLOY', 'RUSE']",TRICK,PLOP,0.8479120326399414,False
189,"['BANK', 'SAVE', 'STASH', 'STORE']",yellow,RESERVE FOR LATER,"['SNOW', 'PAGES', 'GALL', 'STONES', 'COAL', 'BONE', 'BUSINESS', 'GIRL', 'NERVE', 'CARROT', 'STICKS', 'GUTS']","['BANK', 'SAVE', 'STASH']",STORE,GALL,0.43471148653148456,False
189,"['GALL', 'GUTS', 'NERVE', 'STONES']",green,"BOLDNESS,  FIGURATIVELY","['SNOW', 'PAGES', 'COAL', 'STORE', 'BONE', 'BUSINESS', 'GIRL', 'STASH', 'CARROT', 'STICKS', 'BANK', 'SAVE']","['GALL', 'GUTS', 'NERVE']",STONES,STASH,0.41344036188374483,False
